date,status,logger_id,days,minutes_above_85,minutes_bw_75_85,minutes_below_75
2018-08-27,native,19,67,715,95,285
2018-08-27,native,20,67,980,315,135
2018-08-27,native,21,67,1210,205,20
2018-08-27,native,22,67,1440,0,0
2018-08-27,native,23,67,1115,95,225
2018-08-27,native,24,67,1255,180,0
2018-08-28,invaded,01,68,1250,190,0
2018-08-28,invaded,02,68,1230,210,0
2018-08-28,invaded,03,68,1440,0,0
2018-08-28,invaded,04,68,1430,10,0
2018-08-28,invaded,05,68,1435,5,0
2018-08-28,invaded,06,68,1415,25,0
2018-08-28,invaded,07,68,1300,140,0
2018-08-28,invaded,08,68,1440,0,0
2018-08-28,invaded,09,68,1440,0,0
2018-08-28,invaded,10,68,1130,310,0
2018-08-28,invaded,11,68,1e3,240,200
2018-08-28,invaded,12,68,965,75,400
2018-08-28,native,13,68,1260,180,0
2018-08-28,native,14,68,1205,200,35
2018-08-28,native,15,68,1070,65,305
2018-08-28,native,16,68,1235,205,0
2018-08-28,native,17,68,1050,235,155
2018-08-28,native,18,68,1300,125,15
2018-08-28,native,19,68,885,85,470
2018-08-28,native,20,68,1365,75,0
2018-08-28,native,21,68,1115,185,140
2018-08-28,native,22,68,1440,0,0
2018-08-28,native,23,68,1090,85,265
2018-08-28,native,24,68,1245,195,0
2018-08-29,invaded,01,69,405,430,605
2018-08-29,invaded,02,69,460,305,675
2018-08-29,invaded,03,69,1440,0,0
2018-08-29,invaded,04,69,1440,0,0
2018-08-29,invaded,05,69,1440,0,0
2018-08-29,invaded,06,69,1440,0,0
2018-08-29,invaded,07,69,1440,0,0
2018-08-29,invaded,08,69,1440,0,0
2018-08-29,invaded,09,69,1270,170,0
2018-08-29,invaded,10,69,1440,0,0
2018-08-29,invaded,11,69,1440,0,0
2018-08-29,invaded,12,69,1440,0,0
2018-08-29,native,13,69,1440,0,0
2018-08-29,native,14,69,1440,0,0
2018-08-29,native,15,69,1440,0,0
2018-08-29,native,16,69,1440,0,0
2018-08-29,native,17,69,1440,0,0
2018-08-29,native,18,69,1440,0,0
2018-08-29,native,19,69,585,200,655
2018-08-29,native,20,69,1440,0,0
2018-08-29,native,21,69,1440,0,0
2018-08-29,native,22,69,1440,0,0
2018-08-29,native,23,69,1440,0,0
2018-08-29,native,24,69,1440,0,0
2018-08-30,invaded,01,70,380,95,965
2018-08-30,invaded,02,70,605,75,760
2018-08-30,invaded,03,70,1440,0,0
2018-08-30,invaded,04,70,1440,0,0
2018-08-30,invaded,05,70,1440,0,0
2018-08-30,invaded,06,70,1440,0,0
2018-08-30,invaded,07,70,1440,0,0
2018-08-30,invaded,08,70,1440,0,0
2018-08-30,invaded,09,70,220,215,1005
2018-08-30,invaded,10,70,1440,0,0
2018-08-30,invaded,11,70,1440,0,0
2018-08-30,invaded,12,70,1440,0,0
2018-08-30,native,13,70,1440,0,0
2018-08-30,native,14,70,1440,0,0
2018-08-30,native,15,70,1440,0,0
2018-08-30,native,16,70,1440,0,0
2018-08-30,native,17,70,1440,0,0
2018-08-30,native,18,70,1440,0,0
2018-08-30,native,19,70,25,65,1265
2018-08-30,native,20,70,1440,0,0
2018-08-30,native,21,70,1440,0,0
2018-08-30,native,22,70,810,275,355
2018-08-30,native,23,70,515,595,330
2018-08-30,native,24,70,1440,0,0
2018-08-31,invaded,01,71,675,45,720
2018-08-31,invaded,02,71,745,65,630
2018-08-31,invaded,03,71,1440,0,0
2018-08-31,invaded,04,71,1440,0,0
2018-08-31,invaded,05,71,1440,0,0
2018-08-31,invaded,06,71,1440,0,0
2018-08-31,invaded,07,71,1440,0,0
2018-08-31,invaded,08,71,1440,0,0
2018-08-31,invaded,09,71,785,40,615
2018-08-31,invaded,10,71,1440,0,0
2018-08-31,invaded,11,71,1440,0,0
2018-08-31,invaded,12,71,1275,165,0
2018-08-31,native,13,71,1440,0,0
2018-08-31,native,14,71,1440,0,0
2018-08-31,native,15,71,1440,0,0
2018-08-31,native,16,71,1440,0,0
2018-08-31,native,17,71,1345,95,0
2018-08-31,native,18,71,1440,0,0
2018-08-31,native,19,71,75,165,615
2018-08-31,native,20,71,1440,0,0
2018-08-31,native,21,71,1440,0,0
2018-08-31,native,22,71,830,40,570
2018-08-31,native,23,71,755,25,655
2018-08-31,native,24,71,1035,405,0
2018-09-01,invaded,01,72,715,115,610
2018-09-01,invaded,02,72,860,165,415
2018-09-01,invaded,03,72,1440,0,0
2018-09-01,invaded,04,72,1440,0,0
2018-09-01,invaded,05,72,1440,0,0
2018-09-01,invaded,06,72,1440,0,0
2018-09-01,invaded,07,72,1440,0,0
2018-09-01,invaded,08,72,1440,0,0
2018-09-01,invaded,09,72,820,35,585
2018-09-01,invaded,10,72,1440,0,0
2018-09-01,invaded,11,72,1305,135,0
2018-09-01,invaded,12,72,1100,175,165
2018-09-01,native,13,72,1440,0,0
2018-09-01,native,14,72,1420,20,0
2018-09-01,native,15,72,1305,125,10
2018-09-01,native,16,72,1350,90,0
2018-09-01,native,17,72,1320,115,5
2018-09-01,native,18,72,1440,0,0
2018-09-01,native,19,72,105,165,1170
2018-09-01,native,20,72,1440,0,0
2018-09-01,native,21,72,1345,95,0
2018-09-01,native,22,72,975,75,390
2018-09-01,native,23,72,1335,40,65
2018-09-01,native,24,72,995,165,280
2018-09-02,invaded,01,73,640,225,575
2018-09-02,invaded,02,73,700,175,560
2018-09-02,invaded,03,73,1440,0,0
2018-09-02,invaded,04,73,1440,0,0
2018-09-02,invaded,05,73,1440,0,0
2018-09-02,invaded,06,73,1440,0,0
2018-09-02,invaded,07,73,1440,0,0
2018-09-02,invaded,08,73,1440,0,0
2018-09-02,invaded,09,73,1135,305,0
2018-09-02,invaded,10,73,1440,0,0
2018-09-02,invaded,11,73,1365,70,0
2018-09-02,invaded,12,73,1140,90,210
2018-09-02,native,13,73,1435,5,0
2018-09-02,native,14,73,1440,0,0
2018-09-02,native,15,73,1355,85,0
2018-09-02,native,16,73,1435,5,0
2018-09-02,native,17,73,1370,70,0
2018-09-02,native,18,73,1440,0,0
2018-09-02,native,19,73,85,240,835
2018-09-02,native,20,73,1440,0,0
2018-09-02,native,21,73,1395,45,0
2018-09-02,native,22,73,1010,105,325
2018-09-02,native,23,73,1335,80,25
2018-09-02,native,24,73,1440,0,0
2018-09-03,invaded,01,74,515,70,855
2018-09-03,invaded,02,74,560,110,770
2018-09-03,invaded,03,74,1440,0,0
2018-09-03,invaded,04,74,1440,0,0
2018-09-03,invaded,05,74,1440,0,0
2018-09-03,invaded,06,74,1440,0,0
2018-09-03,invaded,07,74,1440,0,0
2018-09-03,invaded,08,74,1440,0,0
2018-09-03,invaded,09,74,755,325,360
2018-09-03,invaded,10,74,1440,0,0
2018-09-03,invaded,11,74,1440,0,0
2018-09-03,invaded,12,74,1440,0,0
2018-09-03,native,13,74,1440,0,0
2018-09-03,native,14,74,1440,0,0
2018-09-03,native,15,74,1440,0,0
2018-09-03,native,16,74,1440,0,0
2018-09-03,native,17,74,1440,0,0
2018-09-03,native,18,74,1440,0,0
2018-09-03,native,19,74,5,35,540
2018-09-03,native,20,74,1440,0,0
2018-09-03,native,21,74,1440,0,0
2018-09-03,native,22,74,630,175,635
2018-09-03,native,23,74,1415,25,0
2018-09-03,native,24,74,1440,0,0
2018-09-04,invaded,01,75,710,15,715
2018-09-04,invaded,02,75,695,5,740
2018-09-04,invaded,03,75,1440,0,0
2018-09-04,invaded,04,75,1440,0,0
2018-09-04,invaded,05,75,1440,0,0
2018-09-04,invaded,06,75,1440,0,0
2018-09-04,invaded,07,75,1440,0,0
2018-09-04,invaded,08,75,1440,0,0
2018-09-04,invaded,09,75,830,55,555
2018-09-04,invaded,10,75,1440,0,0
2018-09-04,invaded,11,75,1440,0,0
2018-09-04,invaded,12,75,1400,40,0
2018-09-04,native,13,75,1440,0,0
2018-09-04,native,14,75,1440,0,0
2018-09-04,native,15,75,1440,0,0
2018-09-04,native,16,75,1440,0,0
2018-09-04,native,17,75,1440,0,0
2018-09-04,native,18,75,1440,0,0
2018-09-04,native,20,75,1440,0,0
2018-09-04,native,21,75,1440,0,0
2018-09-04,native,22,75,785,45,610
2018-09-04,native,23,75,795,280,365
2018-09-04,native,24,75,1440,0,0
2018-09-05,invaded,01,76,755,150,535
2018-09-05,invaded,02,76,845,65,530
2018-09-05,invaded,03,76,1440,0,0
2018-09-05,invaded,04,76,1440,0,0
2018-09-05,invaded,05,76,1440,0,0
2018-09-05,invaded,06,76,1440,0,0
2018-09-05,invaded,07,76,1440,0,0
2018-09-05,invaded,08,76,1440,0,0
2018-09-05,invaded,09,76,830,105,505
2018-09-05,invaded,10,76,1440,0,0
2018-09-05,invaded,11,76,1440,0,0
2018-09-05,invaded,12,76,1235,150,55
2018-09-05,native,13,76,1440,0,0
2018-09-05,native,14,76,1440,0,0
2018-09-05,native,15,76,1430,10,0
2018-09-05,native,16,76,1435,5,0
2018-09-05,native,17,76,1430,10,0
2018-09-05,native,18,76,1440,0,0
2018-09-05,native,20,76,1440,0,0
2018-09-05,native,21,76,1440,0,0
2018-09-05,native,22,76,645,160,635
2018-09-05,native,23,76,980,195,265
2018-09-05,native,24,76,1205,235,0
2018-09-06,invaded,01,77,705,195,490
2018-09-06,invaded,02,77,745,130,565
2018-09-06,invaded,03,77,1440,0,0
2018-09-06,invaded,04,77,1440,0,0
2018-09-06,invaded,05,77,1440,0,0
2018-09-06,invaded,06,77,1440,0,0
2018-09-06,invaded,07,77,1440,0,0
2018-09-06,invaded,08,77,1440,0,0
2018-09-06,invaded,09,77,1050,220,170
2018-09-06,invaded,10,77,1400,40,0
2018-09-06,invaded,11,77,1325,115,0
2018-09-06,invaded,12,77,985,120,335
2018-09-06,native,13,77,1340,100,0
2018-09-06,native,14,77,1360,80,0
2018-09-06,native,15,77,1260,155,25
2018-09-06,native,16,77,1285,155,0
2018-09-06,native,17,77,1145,145,150
2018-09-06,native,18,77,1415,25,0
2018-09-06,native,20,77,1440,0,0
2018-09-06,native,21,77,1310,130,0
2018-09-06,native,22,77,785,15,640
2018-09-06,native,23,77,1110,160,170
2018-09-06,native,24,77,1300,140,0
2018-09-07,invaded,01,78,885,315,235
2018-09-07,invaded,02,78,535,135,770
2018-09-07,invaded,03,78,1440,0,0
2018-09-07,invaded,04,78,1440,0,0
2018-09-07,invaded,05,78,1440,0,0
2018-09-07,invaded,06,78,1440,0,0
2018-09-07,invaded,07,78,1440,0,0
2018-09-07,invaded,08,78,1440,0,0
2018-09-07,invaded,09,78,1045,50,345
2018-09-07,invaded,10,78,1440,0,0
2018-09-07,invaded,11,78,1415,25,0
2018-09-07,invaded,12,78,1315,85,40
2018-09-07,native,13,78,1440,0,0
2018-09-07,native,14,78,1440,0,0
2018-09-07,native,15,78,1440,0,0
2018-09-07,native,16,78,1440,0,0
2018-09-07,native,17,78,1365,30,45
2018-09-07,native,18,78,1440,0,0
2018-09-07,native,20,78,1440,0,0
2018-09-07,native,21,78,1440,0,0
2018-09-07,native,22,78,780,155,505
2018-09-07,native,23,78,1440,0,0
2018-09-07,native,24,78,1440,0,0
2018-09-08,invaded,01,79,580,80,780
2018-09-08,invaded,02,79,530,40,870
2018-09-08,invaded,03,79,1440,0,0
2018-09-08,invaded,04,79,1440,0,0
2018-09-08,invaded,05,79,1440,0,0
2018-09-08,invaded,06,79,1440,0,0
2018-09-08,invaded,07,79,1440,0,0
2018-09-08,invaded,08,79,1440,0,0
2018-09-08,invaded,09,79,1010,285,145
2018-09-08,invaded,10,79,1440,0,0
2018-09-08,invaded,11,79,1325,115,0
2018-09-08,invaded,12,79,940,195,305
2018-09-08,native,13,79,1345,50,45
2018-09-08,native,14,79,1355,70,15
2018-09-08,native,15,79,1350,65,25
2018-09-08,native,16,79,1290,105,45
2018-09-08,native,17,79,1180,155,105
2018-09-08,native,18,79,1370,50,20
2018-09-08,native,20,79,1420,20,0
2018-09-08,native,21,79,1285,85,70
2018-09-08,native,22,79,780,10,650
2018-09-08,native,23,79,1145,145,150
2018-09-08,native,24,79,1365,75,0
2018-09-09,invaded,01,80,570,90,780
2018-09-09,invaded,02,80,480,40,620
2018-09-09,invaded,03,80,1440,0,0
2018-09-09,invaded,04,80,1420,20,0
2018-09-09,invaded,05,80,1440,0,0
2018-09-09,invaded,06,80,1440,0,0
2018-09-09,invaded,07,80,1435,5,0
2018-09-09,invaded,08,80,1440,0,0
2018-09-09,invaded,09,80,1060,70,310
2018-09-09,invaded,10,80,1340,100,0
2018-09-09,invaded,11,80,1205,230,5
2018-09-09,invaded,12,80,1045,80,315
2018-09-09,native,13,80,1295,90,55
2018-09-09,native,14,80,1285,150,5
2018-09-09,native,15,80,1275,115,50
2018-09-09,native,16,80,1245,165,30
2018-09-09,native,17,80,1200,85,155
2018-09-09,native,18,80,1325,110,5
2018-09-09,native,19,80,105,135,965
2018-09-09,native,20,80,1410,30,0
2018-09-09,native,21,80,1165,175,100
2018-09-09,native,22,80,930,195,310
2018-09-09,native,23,80,1190,50,200
2018-09-09,native,24,80,1270,170,0
2018-09-10,invaded,01,81,640,30,770
2018-09-10,invaded,02,81,515,50,350
2018-09-10,invaded,03,81,1440,0,0
2018-09-10,invaded,04,81,1440,0,0
2018-09-10,invaded,05,81,1440,0,0
2018-09-10,invaded,06,81,1440,0,0
2018-09-10,invaded,07,81,1425,15,0
2018-09-10,invaded,08,81,1440,0,0
2018-09-10,invaded,09,81,1235,205,0
2018-09-10,invaded,10,81,1430,10,0
2018-09-10,invaded,11,81,1310,130,0
2018-09-10,invaded,12,81,990,80,370
2018-09-10,native,13,81,1380,20,40
2018-09-10,native,14,81,1385,50,5
2018-09-10,native,15,81,1400,30,10
2018-09-10,native,16,81,1370,70,0
2018-09-10,native,17,81,1125,165,150
2018-09-10,native,18,81,1395,45,0
2018-09-10,native,19,81,55,215,775
2018-09-10,native,20,81,1425,15,0
2018-09-10,native,21,81,1340,55,45
2018-09-10,native,22,81,1030,285,125
2018-09-10,native,23,81,1155,155,130
2018-09-10,native,24,81,1380,60,0
2018-09-11,invaded,01,82,695,50,695
2018-09-11,invaded,03,82,1440,0,0
2018-09-11,invaded,04,82,1310,130,0
2018-09-11,invaded,05,82,1365,75,0
2018-09-11,invaded,06,82,1440,0,0
2018-09-11,invaded,07,82,1325,110,5
2018-09-11,invaded,08,82,1440,0,0
2018-09-11,invaded,09,82,1440,0,0
2018-09-11,invaded,10,82,1195,210,35
2018-09-11,invaded,11,82,1030,295,110
2018-09-11,invaded,12,82,845,135,460
2018-09-11,native,13,82,1240,130,70
2018-09-11,native,14,82,1265,135,40
2018-09-11,native,15,82,1135,245,60
2018-09-11,native,16,82,1255,185,0
2018-09-11,native,17,82,1020,165,250
2018-09-11,native,18,82,1350,50,40
2018-09-11,native,19,82,80,160,1015
2018-09-11,native,20,82,1365,75,0
2018-09-11,native,21,82,1090,255,95
2018-09-11,native,22,82,1090,350,0
2018-09-11,native,23,82,1035,130,275
2018-09-11,native,24,82,1210,175,55
2018-09-12,invaded,01,83,1180,260,0
2018-09-12,invaded,03,83,1440,0,0
2018-09-12,invaded,04,83,1430,10,0
2018-09-12,invaded,05,83,1440,0,0
2018-09-12,invaded,06,83,1440,0,0
2018-09-12,invaded,07,83,1415,25,0
2018-09-12,invaded,08,83,1440,0,0
2018-09-12,invaded,09,83,1440,0,0
2018-09-12,invaded,10,83,1310,130,0
2018-09-12,invaded,11,83,1235,140,65
2018-09-12,invaded,12,83,1060,120,260
2018-09-12,native,13,83,1340,55,45
2018-09-12,native,14,83,1335,65,40
2018-09-12,native,15,83,1245,150,45
2018-09-12,native,16,83,1320,110,10
2018-09-12,native,17,83,1225,125,90
2018-09-12,native,18,83,1355,65,20
2018-09-12,native,19,83,525,485,425
2018-09-12,native,20,83,1375,65,0
2018-09-12,native,21,83,1205,130,105
2018-09-12,native,22,83,1440,0,0
2018-09-12,native,23,83,1270,35,135
2018-09-12,native,24,83,1315,120,5
2018-09-13,invaded,01,84,1440,0,0
2018-09-13,invaded,03,84,1440,0,0
2018-09-13,invaded,04,84,1440,0,0
2018-09-13,invaded,05,84,1440,0,0
2018-09-13,invaded,06,84,1440,0,0
2018-09-13,invaded,07,84,1440,0,0
2018-09-13,invaded,08,84,1440,0,0
2018-09-13,invaded,09,84,1440,0,0
2018-09-13,invaded,10,84,1435,5,0
2018-09-13,invaded,11,84,1400,40,0
2018-09-13,invaded,12,84,1005,165,270
2018-09-13,native,13,84,1315,120,5
2018-09-13,native,14,84,1320,120,0
2018-09-13,native,15,84,1440,0,0
2018-09-13,native,16,84,1360,80,0
2018-09-13,native,17,84,1180,85,175
2018-09-13,native,18,84,1415,25,0
2018-09-13,native,19,84,95,255,1090
2018-09-13,native,20,84,1440,0,0
2018-09-13,native,21,84,1245,190,5
2018-09-13,native,22,84,1440,0,0
2018-09-13,native,23,84,1130,105,205
2018-09-13,native,24,84,1310,130,0
2018-09-14,invaded,01,85,1440,0,0
2018-09-14,invaded,03,85,1440,0,0
2018-09-14,invaded,04,85,1195,190,55
2018-09-14,invaded,05,85,1440,0,0
2018-09-14,invaded,06,85,1435,5,0
2018-09-14,invaded,07,85,1300,140,0
2018-09-14,invaded,08,85,1440,0,0
2018-09-14,invaded,09,85,1440,0,0
2018-09-14,invaded,10,85,1175,140,125
2018-09-14,invaded,11,85,1040,200,200
2018-09-14,invaded,12,85,880,105,455
2018-09-14,native,13,85,1170,205,65
2018-09-14,native,14,85,1160,210,70
2018-09-14,native,15,85,1135,290,15
2018-09-14,native,16,85,1080,355,5
2018-09-14,native,17,85,1050,125,265
2018-09-14,native,18,85,1280,145,15
2018-09-14,native,19,85,400,550,490
2018-09-14,native,20,85,1320,115,0
2018-09-14,native,21,85,1005,320,110
2018-09-14,native,22,85,1440,0,0
2018-09-14,native,23,85,1035,70,335
2018-09-14,native,24,85,1100,225,115
2018-09-15,invaded,01,86,1440,0,0
2018-09-15,invaded,03,86,1440,0,0
2018-09-15,invaded,04,86,1135,190,115
2018-09-15,invaded,05,86,1385,55,0
2018-09-15,invaded,06,86,1255,185,0
2018-09-15,invaded,07,86,1125,240,75
2018-09-15,invaded,08,86,1410,30,0
2018-09-15,invaded,09,86,1440,0,0
2018-09-15,invaded,10,86,1040,180,220
2018-09-15,invaded,11,86,970,170,300
2018-09-15,invaded,12,86,800,130,510
2018-09-15,native,13,86,1120,165,155
2018-09-15,native,14,86,1105,210,125
2018-09-15,native,15,86,1070,310,60
2018-09-15,native,16,86,1075,260,105
2018-09-15,native,17,86,950,150,340
2018-09-15,native,18,86,1260,120,60
2018-09-15,native,19,86,850,520,65
2018-09-15,native,20,86,1130,310,0
2018-09-15,native,21,86,985,210,240
2018-09-15,native,22,86,1440,0,0
2018-09-15,native,23,86,985,90,365
2018-09-15,native,24,86,1045,150,245
2018-09-16,invaded,01,87,1440,0,0
2018-09-16,invaded,03,87,1440,0,0
2018-09-16,invaded,04,87,1160,200,70
2018-09-16,invaded,05,87,1335,100,0
2018-09-16,invaded,06,87,1235,205,0
2018-09-16,invaded,07,87,1075,240,125
2018-09-16,invaded,08,87,1250,190,0
2018-09-16,invaded,09,87,1440,0,0
2018-09-16,invaded,10,87,1080,115,245
2018-09-16,invaded,11,87,995,180,265
2018-09-16,invaded,12,87,815,140,485
2018-09-16,native,13,87,1085,200,155
2018-09-16,native,14,87,1075,280,85
2018-09-16,native,15,87,1065,355,20
2018-09-16,native,16,87,1165,270,5
2018-09-16,native,17,87,925,150,365
2018-09-16,native,18,87,1285,155,0
2018-09-16,native,19,87,690,695,55
2018-09-16,native,20,87,1080,340,20
2018-09-16,native,21,87,950,290,200
2018-09-16,native,22,87,1440,0,0
2018-09-16,native,23,87,980,75,385
2018-09-16,native,24,87,1055,265,120
2018-09-17,invaded,01,88,1440,0,0
2018-09-17,invaded,03,88,1440,0,0
2018-09-17,invaded,04,88,1320,115,5
2018-09-17,invaded,05,88,1295,130,15
2018-09-17,invaded,06,88,1430,10,0
2018-09-17,invaded,07,88,1235,80,125
2018-09-17,invaded,08,88,1345,95,0
2018-09-17,invaded,09,88,1410,30,0
2018-09-17,invaded,10,88,1255,90,95
2018-09-17,invaded,11,88,1140,160,140
2018-09-17,invaded,12,88,1025,100,315
2018-09-17,native,13,88,1240,120,80
2018-09-17,native,14,88,1235,90,115
2018-09-17,native,15,88,1200,180,60
2018-09-17,native,16,88,1415,25,0
2018-09-17,native,17,88,1135,85,220
2018-09-17,native,18,88,1320,120,0
2018-09-17,native,19,88,845,595,0
2018-09-17,native,20,88,1250,150,40
2018-09-17,native,21,88,1180,140,120
2018-09-17,native,22,88,1440,0,0
2018-09-17,native,23,88,1160,35,245
2018-09-17,native,24,88,1235,145,60
2018-09-18,invaded,01,89,1135,305,0
2018-09-18,invaded,03,89,1440,0,0
2018-09-18,invaded,04,89,1225,130,85
2018-09-18,invaded,05,89,1390,50,0
2018-09-18,invaded,06,89,1325,115,0
2018-09-18,invaded,07,89,1175,210,55
2018-09-18,invaded,08,89,1310,130,0
2018-09-18,invaded,09,89,1440,0,0
2018-09-18,invaded,10,89,1115,150,175
2018-09-18,invaded,11,89,1055,285,100
2018-09-18,invaded,12,89,890,100,450
2018-09-18,native,13,89,1145,205,90
2018-09-18,native,14,89,1120,270,50
2018-09-18,native,15,89,1260,180,0
2018-09-18,native,16,89,1380,60,0
2018-09-18,native,17,89,1020,190,225
2018-09-18,native,18,89,1320,120,0
2018-09-18,native,19,89,685,515,240
2018-09-18,native,20,89,1190,250,0
2018-09-18,native,21,89,1085,355,0
2018-09-18,native,22,89,1440,0,0
2018-09-18,native,23,89,1020,125,295
2018-09-18,native,24,89,1170,255,15
2018-09-19,invaded,01,90,1440,0,0
2018-09-19,invaded,03,90,1440,0,0
2018-09-19,invaded,04,90,1090,200,150
2018-09-19,invaded,05,90,1270,160,0
2018-09-19,invaded,06,90,1185,255,0
2018-09-19,invaded,07,90,1045,305,90
2018-09-19,invaded,08,90,1250,190,0
2018-09-19,invaded,09,90,1440,0,0
2018-09-19,invaded,10,90,990,160,290
2018-09-19,invaded,11,90,930,160,350
2018-09-19,invaded,12,90,860,40,540
2018-09-19,native,13,90,1045,175,215
2018-09-19,native,14,90,980,205,255
2018-09-19,native,15,90,1005,370,65
2018-09-19,native,16,90,1130,295,15
2018-09-19,native,17,90,930,135,375
2018-09-19,native,18,90,1255,175,10
2018-09-19,native,19,90,805,585,50
2018-09-19,native,20,90,1015,370,55
2018-09-19,native,21,90,995,325,120
2018-09-19,native,22,90,1440,0,0
2018-09-19,native,23,90,945,90,405
2018-09-19,native,24,90,1045,295,100
2018-09-20,invaded,01,91,1285,150,0
2018-09-20,invaded,03,91,1440,0,0
2018-09-20,invaded,04,91,1250,185,0
2018-09-20,invaded,05,91,1330,110,0
2018-09-20,invaded,06,91,1420,20,0
2018-09-20,invaded,07,91,1325,115,0
2018-09-20,invaded,08,91,1440,0,0
2018-09-20,invaded,09,91,1440,0,0
2018-09-20,invaded,10,91,1155,180,105
2018-09-20,invaded,11,91,1340,100,0
2018-09-20,invaded,12,91,965,140,335
2018-09-20,native,13,91,1365,75,0
2018-09-20,native,14,91,1250,185,5
2018-09-20,native,15,91,1370,70,0
2018-09-20,native,16,91,1405,35,0
2018-09-20,native,17,91,1130,150,160
2018-09-20,native,18,91,1440,0,0
2018-09-20,native,19,91,780,480,180
2018-09-20,native,20,91,1395,45,0
2018-09-20,native,21,91,1440,0,0
2018-09-20,native,22,91,1440,0,0
2018-09-20,native,23,91,1175,130,135
2018-09-20,native,24,91,1355,80,0
2018-09-21,invaded,01,92,1110,325,0
2018-09-21,invaded,03,92,1440,0,0
2018-09-21,invaded,04,92,1360,80,0
2018-09-21,invaded,05,92,1355,85,0
2018-09-21,invaded,06,92,1435,5,0
2018-09-21,invaded,07,92,1310,105,25
2018-09-21,invaded,08,92,1440,0,0
2018-09-21,invaded,09,92,1440,0,0
2018-09-21,invaded,10,92,1155,220,65
2018-09-21,invaded,11,92,1125,190,125
2018-09-21,invaded,12,92,970,115,355
2018-09-21,native,13,92,1320,40,80
2018-09-21,native,14,92,1260,60,120
2018-09-21,native,15,92,1320,65,55
2018-09-21,native,16,92,1300,135,0
2018-09-21,native,17,92,1150,150,140
2018-09-21,native,18,92,1330,65,45
2018-09-21,native,19,92,775,530,135
2018-09-21,native,20,92,1300,120,20
2018-09-21,native,21,92,1300,125,15
2018-09-21,native,22,92,1440,0,0
2018-09-21,native,23,92,1120,160,160
2018-09-21,native,24,92,1320,115,5
2018-09-22,invaded,01,93,860,225,355
2018-09-22,invaded,03,93,1440,0,0
2018-09-22,invaded,04,93,1265,175,0
2018-09-22,invaded,05,93,1330,110,0
2018-09-22,invaded,06,93,1375,60,0
2018-09-22,invaded,07,93,1270,170,0
2018-09-22,invaded,08,93,1390,50,0
2018-09-22,invaded,09,93,1440,0,0
2018-09-22,invaded,10,93,1100,270,65
2018-09-22,invaded,11,93,1045,300,95
2018-09-22,invaded,12,93,890,85,465
2018-09-22,native,13,93,1255,185,0
2018-09-22,native,14,93,1140,290,10
2018-09-22,native,15,93,1195,245,0
2018-09-22,native,16,93,1410,30,0
2018-09-22,native,17,93,1060,170,210
2018-09-22,native,18,93,1365,75,0
2018-09-22,native,19,93,940,385,115
2018-09-22,native,20,93,1300,140,0
2018-09-22,native,21,93,1150,290,0
2018-09-22,native,22,93,1440,0,0
2018-09-22,native,23,93,1080,195,165
2018-09-22,native,24,93,1310,130,0
2018-09-23,invaded,01,94,1125,315,0
2018-09-23,invaded,02,94,90,120,710
2018-09-23,invaded,03,94,1440,0,0
2018-09-23,invaded,04,94,1110,195,135
2018-09-23,invaded,05,94,1135,230,75
2018-09-23,invaded,06,94,1245,195,0
2018-09-23,invaded,07,94,1095,200,145
2018-09-23,invaded,08,94,1235,205,0
2018-09-23,invaded,09,94,1440,0,0
2018-09-23,invaded,10,94,990,195,255
2018-09-23,invaded,11,94,940,160,340
2018-09-23,invaded,12,94,860,80,500
2018-09-23,native,13,94,1120,125,195
2018-09-23,native,14,94,1025,175,240
2018-09-23,native,15,94,1015,175,250
2018-09-23,native,16,94,1120,320,0
2018-09-23,native,17,94,1005,120,315
2018-09-23,native,18,94,1230,195,15
2018-09-23,native,19,94,790,590,55
2018-09-23,native,20,94,1070,285,80
2018-09-23,native,21,94,1035,215,190
2018-09-23,native,22,94,1440,0,0
2018-09-23,native,23,94,1015,75,350
2018-09-23,native,24,94,1115,255,70
2018-09-24,invaded,01,95,1035,405,0
2018-09-24,invaded,03,95,1440,0,0
2018-09-24,invaded,04,95,1440,0,0
2018-09-24,invaded,05,95,1440,0,0
2018-09-24,invaded,06,95,1440,0,0
2018-09-24,invaded,07,95,1440,0,0
2018-09-24,invaded,08,95,1440,0,0
2018-09-24,invaded,09,95,1440,0,0
2018-09-24,invaded,10,95,1370,70,0
2018-09-24,invaded,11,95,1285,130,25
2018-09-24,invaded,12,95,1235,35,170
2018-09-24,native,13,95,1370,70,0
2018-09-24,native,14,95,1350,80,10
2018-09-24,native,15,95,1300,140,0
2018-09-24,native,16,95,1440,0,0
2018-09-24,native,17,95,1295,115,30
2018-09-24,native,18,95,1430,5,0
2018-09-24,native,19,95,730,680,30
2018-09-24,native,20,95,1400,40,0
2018-09-24,native,21,95,1345,95,0
2018-09-24,native,22,95,1440,0,0
2018-09-24,native,23,95,1310,80,50
2018-09-24,native,24,95,1440,0,0
2018-09-25,invaded,01,96,670,155,615
2018-09-25,invaded,03,96,1440,0,0
2018-09-25,invaded,04,96,1440,0,0
2018-09-25,invaded,05,96,1440,0,0
2018-09-25,invaded,06,96,1440,0,0
2018-09-25,invaded,07,96,1440,0,0
2018-09-25,invaded,08,96,1440,0,0
2018-09-25,invaded,09,96,1440,0,0
2018-09-25,invaded,10,96,1440,0,0
