date,status,logger_id,days,rh_above_82_mins,rh_80_82_mins,rh_below_75_mins,rh_below_80_mins
2019-03-15,native,24,267,820,40,520,580
2019-03-16,invaded,01,268,1175,195,0,70
2019-03-16,invaded,02,268,935,25,395,480
2019-03-16,invaded,03,268,1440,0,0,0
2019-03-16,invaded,04,268,1405,35,0,0
2019-03-16,invaded,05,268,695,25,665,720
2019-03-16,invaded,06,268,1440,0,0,0
2019-03-16,invaded,07,268,1440,0,0,0
2019-03-16,invaded,09,268,1385,30,0,25
2019-03-16,invaded,10,268,1310,30,25,100
2019-03-16,invaded,11,268,1130,110,70,200
2019-03-16,invaded,12,268,910,35,275,495
2019-03-16,native,13,268,1090,105,80,245
2019-03-16,native,14,268,1045,180,40,215
2019-03-16,native,15,268,980,120,110,340
2019-03-16,native,16,268,955,85,220,400
2019-03-16,native,17,268,900,25,415,515
2019-03-16,native,19,268,845,10,510,585
2019-03-16,native,20,268,1440,0,0,0
2019-03-16,native,21,268,1385,30,0,25
2019-03-16,native,22,268,950,75,140,415
2019-03-16,native,23,268,1335,40,0,65
2019-03-16,native,24,268,810,45,515,585
2019-03-17,invaded,01,269,35,10,1275,1395
2019-03-17,invaded,02,269,5,15,1330,1420
2019-03-17,invaded,03,269,1440,0,0,0
2019-03-17,invaded,04,269,1440,0,0,0
2019-03-17,invaded,06,269,1440,0,0,0
2019-03-17,invaded,07,269,1440,0,0,0
2019-03-17,invaded,09,269,1440,0,0,0
2019-03-17,invaded,10,269,1440,0,0,0
2019-03-17,invaded,11,269,1440,0,0,0
2019-03-17,invaded,12,269,1440,0,0,0
2019-03-17,native,13,269,1440,0,0,0
2019-03-17,native,14,269,1440,0,0,0
2019-03-17,native,15,269,1440,0,0,0
2019-03-17,native,16,269,1440,0,0,0
2019-03-17,native,17,269,1440,0,0,0
2019-03-17,native,19,269,1370,70,0,0
2019-03-17,native,20,269,590,0,710,850
2019-03-17,native,21,269,1440,0,0,0
2019-03-17,native,22,269,1440,0,0,0
2019-03-17,native,23,269,1440,0,0,0
2019-03-17,native,24,269,1440,0,0,0
2019-03-18,invaded,01,270,410,75,880,955
2019-03-18,invaded,02,270,455,10,840,975
2019-03-18,invaded,03,270,1440,0,0,0
2019-03-18,invaded,04,270,1035,35,295,370
2019-03-18,invaded,05,270,645,30,85,115
2019-03-18,invaded,06,270,1050,70,210,320
2019-03-18,invaded,07,270,1105,15,175,320
2019-03-18,invaded,09,270,1030,30,160,380
2019-03-18,invaded,10,270,885,65,375,490
2019-03-18,invaded,11,270,970,25,355,445
2019-03-18,invaded,12,270,875,15,515,550
2019-03-18,native,13,270,980,40,375,420
2019-03-18,native,14,270,890,50,450,500
2019-03-18,native,15,270,945,15,420,480
2019-03-18,native,16,270,845,25,520,570
2019-03-18,native,17,270,885,15,490,540
2019-03-18,native,19,270,475,95,625,870
2019-03-18,native,20,270,595,40,175,195
2019-03-18,native,21,270,1015,35,320,390
2019-03-18,native,22,270,890,40,430,510
2019-03-18,native,23,270,515,80,585,845
2019-03-18,native,24,270,680,25,635,735
2019-03-19,invaded,01,271,220,160,1040,1060
2019-03-19,invaded,02,271,1415,20,0,5
2019-03-19,invaded,03,271,1440,0,0,0
2019-03-19,invaded,04,271,1320,90,0,30
2019-03-19,invaded,05,271,685,10,720,745
2019-03-19,invaded,06,271,1370,55,0,15
2019-03-19,invaded,07,271,1440,0,0,0
2019-03-19,invaded,09,271,1280,75,0,85
2019-03-19,invaded,10,271,1165,75,85,200
2019-03-19,invaded,11,271,1080,95,145,265
2019-03-19,invaded,12,271,975,45,245,420
2019-03-19,native,13,271,1145,55,130,240
2019-03-19,native,14,271,1185,70,65,185
2019-03-19,native,15,271,1035,110,130,295
2019-03-19,native,16,271,970,60,190,410
2019-03-19,native,17,271,965,30,240,445
2019-03-19,native,19,271,850,80,275,510
2019-03-19,native,20,271,740,25,635,675
2019-03-19,native,21,271,1375,65,0,0
2019-03-19,native,22,271,1080,100,100,260
2019-03-19,native,23,271,1345,25,0,70
2019-03-19,native,24,271,735,90,445,615
2019-03-20,invaded,01,272,285,150,810,1005
2019-03-20,invaded,02,272,940,75,335,425
2019-03-20,invaded,03,272,1120,55,50,265
2019-03-20,invaded,04,272,880,35,435,525
2019-03-20,invaded,05,272,675,45,590,720
2019-03-20,invaded,06,272,955,50,335,435
2019-03-20,invaded,07,272,965,80,315,395
2019-03-20,invaded,09,272,890,35,395,515
2019-03-20,invaded,10,272,760,35,505,645
2019-03-20,invaded,11,272,845,30,455,565
2019-03-20,invaded,12,272,770,40,590,630
2019-03-20,native,13,272,820,35,520,585
2019-03-20,native,14,272,750,90,495,600
2019-03-20,native,15,272,785,40,555,615
2019-03-20,native,16,272,775,30,565,635
2019-03-20,native,17,272,750,35,615,655
2019-03-20,native,19,272,580,50,685,810
2019-03-20,native,20,272,1300,95,0,45
2019-03-20,native,21,272,930,50,380,460
2019-03-20,native,22,272,750,70,535,620
2019-03-20,native,23,272,975,40,375,425
2019-03-20,native,24,272,475,75,770,890
2019-03-21,invaded,01,273,290,230,725,920
2019-03-21,invaded,02,273,490,55,665,895
2019-03-21,invaded,03,273,1005,25,360,410
2019-03-21,invaded,04,273,820,30,520,590
2019-03-21,invaded,05,273,460,65,775,915
2019-03-21,invaded,06,273,870,15,485,555
2019-03-21,invaded,07,273,850,40,435,550
2019-03-21,invaded,09,273,765,65,505,610
2019-03-21,invaded,10,273,695,45,550,700
2019-03-21,invaded,11,273,920,20,470,500
2019-03-21,invaded,12,273,820,25,555,595
2019-03-21,native,13,273,775,20,580,645
2019-03-21,native,14,273,715,45,580,680
2019-03-21,native,15,273,765,30,575,645
2019-03-21,native,16,273,790,20,595,630
2019-03-21,native,17,273,695,15,685,730
2019-03-21,native,19,273,655,30,690,755
2019-03-21,native,20,273,940,65,240,435
2019-03-21,native,21,273,880,45,465,515
2019-03-21,native,22,273,695,25,660,720
2019-03-21,native,23,273,830,15,540,595
2019-03-21,native,24,273,620,30,725,790
2019-03-22,invaded,01,274,290,275,705,875
2019-03-22,invaded,02,274,540,60,715,840
2019-03-22,invaded,03,274,955,10,405,475
2019-03-22,invaded,04,274,775,20,565,645
2019-03-22,invaded,05,274,675,130,375,635
2019-03-22,invaded,06,274,880,15,500,545
2019-03-22,invaded,07,274,810,50,505,580
2019-03-22,invaded,09,274,725,35,515,680
2019-03-22,invaded,10,274,615,65,615,760
2019-03-22,invaded,11,274,850,25,520,565
2019-03-22,invaded,12,274,825,10,575,605
2019-03-22,native,13,274,755,30,585,655
2019-03-22,native,14,274,705,45,600,690
2019-03-22,native,15,274,745,50,570,650
2019-03-22,native,16,274,765,40,595,635
2019-03-22,native,17,274,665,5,725,770
2019-03-22,native,19,274,610,35,730,795
2019-03-22,native,20,274,1045,20,285,375
2019-03-22,native,21,274,855,55,470,530
2019-03-22,native,22,274,660,40,690,740
2019-03-22,native,23,274,795,70,495,575
2019-03-22,native,24,274,585,10,790,845
2019-03-23,invaded,01,275,755,180,455,505
2019-03-23,invaded,02,275,510,55,675,875
2019-03-23,invaded,03,275,1010,20,320,410
2019-03-23,invaded,04,275,775,60,520,605
2019-03-23,invaded,05,275,700,30,580,710
2019-03-23,invaded,06,275,885,20,495,535
2019-03-23,invaded,07,275,765,100,505,575
2019-03-23,invaded,09,275,725,10,585,705
2019-03-23,invaded,10,275,615,45,715,780
2019-03-23,invaded,11,275,855,20,525,565
2019-03-23,invaded,12,275,770,45,585,625
2019-03-23,native,13,275,805,40,550,595
2019-03-23,native,14,275,685,25,595,730
2019-03-23,native,15,275,700,60,610,680
2019-03-23,native,16,275,735,65,595,640
2019-03-23,native,17,275,690,25,650,725
2019-03-23,native,19,275,610,25,745,805
2019-03-23,native,20,275,1070,20,250,350
2019-03-23,native,21,275,850,20,500,570
2019-03-23,native,22,275,720,20,615,700
2019-03-23,native,23,275,930,20,455,490
2019-03-23,native,24,275,575,25,760,840
2019-03-24,invaded,01,276,1105,155,25,180
2019-03-24,invaded,02,276,620,90,530,730
2019-03-24,invaded,03,276,1070,20,245,350
2019-03-24,invaded,04,276,815,40,500,585
2019-03-24,invaded,05,276,730,40,550,670
2019-03-24,invaded,06,276,910,30,445,500
2019-03-24,invaded,07,276,825,70,495,545
2019-03-24,invaded,09,276,785,35,530,620
2019-03-24,invaded,10,276,615,95,650,735
2019-03-24,invaded,11,276,880,25,485,535
2019-03-24,invaded,12,276,760,35,595,645
2019-03-24,native,13,276,790,30,550,620
2019-03-24,native,14,276,770,35,555,635
2019-03-24,native,15,276,755,25,590,660
2019-03-24,native,16,276,825,20,550,595
2019-03-24,native,17,276,720,25,640,695
2019-03-24,native,19,276,660,55,650,725
2019-03-24,native,20,276,1030,25,260,385
2019-03-24,native,21,276,850,15,520,575
2019-03-24,native,22,276,740,35,590,665
2019-03-24,native,23,276,870,10,500,560
2019-03-24,native,24,276,535,90,670,815
2019-03-25,invaded,01,277,1250,155,0,35
2019-03-25,invaded,02,277,580,90,545,770
2019-03-25,invaded,03,277,970,20,365,450
2019-03-25,invaded,04,277,760,35,540,645
2019-03-25,invaded,05,277,475,70,720,895
2019-03-25,invaded,06,277,870,15,490,555
2019-03-25,invaded,07,277,840,25,475,575
2019-03-25,invaded,09,277,785,60,515,595
2019-03-25,invaded,10,277,670,45,590,725
2019-03-25,invaded,11,277,890,25,460,525
2019-03-25,invaded,12,277,775,20,590,645
2019-03-25,native,13,277,745,40,590,655
2019-03-25,native,14,277,795,30,535,615
2019-03-25,native,15,277,750,35,600,655
2019-03-25,native,16,277,805,20,570,615
2019-03-25,native,17,277,695,15,645,730
2019-03-25,native,19,277,680,30,635,730
2019-03-25,native,20,277,980,60,320,400
2019-03-25,native,21,277,820,30,540,590
2019-03-25,native,22,277,710,20,625,710
2019-03-25,native,23,277,770,35,585,635
2019-03-25,native,24,277,630,45,675,765
2019-03-26,invaded,01,278,1265,175,0,0
2019-03-26,invaded,02,278,820,65,370,555
2019-03-26,invaded,03,278,1040,20,310,380
2019-03-26,invaded,04,278,850,35,450,555
2019-03-26,invaded,05,278,560,60,655,820
2019-03-26,invaded,06,278,930,25,385,485
2019-03-26,invaded,07,278,950,45,375,445
2019-03-26,invaded,09,278,940,60,390,440
2019-03-26,invaded,10,278,830,20,480,590
2019-03-26,invaded,11,278,925,40,410,475
2019-03-26,invaded,12,278,785,20,540,635
2019-03-26,native,13,278,835,70,475,535
2019-03-26,native,14,278,865,55,460,520
2019-03-26,native,15,278,825,15,505,600
2019-03-26,native,16,278,800,20,520,620
2019-03-26,native,17,278,765,20,545,655
2019-03-26,native,19,278,770,5,610,665
2019-03-26,native,20,278,1065,40,230,335
2019-03-26,native,21,278,950,40,395,450
2019-03-26,native,22,278,785,35,515,620
2019-03-26,native,23,278,930,15,435,495
2019-03-26,native,24,278,765,5,620,670
2019-03-27,invaded,01,279,730,45,485,665
2019-03-27,invaded,03,279,1440,0,0,0
2019-03-27,invaded,04,279,1440,0,0,0
2019-03-27,invaded,06,279,1440,0,0,0
2019-03-27,invaded,07,279,1440,0,0,0
2019-03-27,invaded,09,279,1440,0,0,0
2019-03-27,invaded,10,279,1440,0,0,0
2019-03-27,invaded,11,279,1440,0,0,0
2019-03-27,invaded,12,279,1045,25,345,370
2019-03-27,native,13,279,1105,30,230,305
2019-03-27,native,14,279,1235,105,10,100
2019-03-27,native,15,279,1190,20,125,230
2019-03-27,native,16,279,980,25,415,435
2019-03-27,native,17,279,1065,5,330,370
2019-03-27,native,19,279,450,65,440,925
2019-03-27,native,20,279,820,60,390,560
2019-03-27,native,21,279,1430,10,0,0
2019-03-27,native,22,279,1265,65,0,110
2019-03-27,native,23,279,1345,35,0,60
2019-03-27,native,24,279,820,125,445,495
2019-03-28,invaded,01,280,430,35,800,975
2019-03-28,invaded,02,280,655,25,735,760
2019-03-28,invaded,03,280,1440,0,0,0
2019-03-28,invaded,04,280,1185,20,160,235
2019-03-28,invaded,05,280,490,70,775,880
2019-03-28,invaded,06,280,1260,45,35,135
2019-03-28,invaded,07,280,1300,15,80,125
2019-03-28,invaded,09,280,1320,55,50,65
2019-03-28,invaded,10,280,1045,65,235,330
2019-03-28,invaded,11,280,1170,25,160,245
2019-03-28,invaded,12,280,885,5,530,550
2019-03-28,native,13,280,1040,45,295,355
2019-03-28,native,14,280,985,35,295,420
2019-03-28,native,15,280,945,15,355,480
2019-03-28,native,16,280,900,5,485,535
2019-03-28,native,17,280,900,30,470,510
2019-03-28,native,19,280,730,35,485,675
2019-03-28,native,20,280,550,5,550,575
2019-03-28,native,21,280,1145,60,100,235
2019-03-28,native,22,280,935,20,370,485
2019-03-28,native,23,280,1040,50,305,350
2019-03-28,native,24,280,720,60,590,660
2019-03-29,invaded,01,281,685,45,675,710
2019-03-29,invaded,02,281,440,115,625,885
2019-03-29,invaded,03,281,1440,0,0,0
2019-03-29,invaded,04,281,1040,75,195,325
2019-03-29,invaded,05,281,490,70,750,880
2019-03-29,invaded,06,281,1120,80,75,240
2019-03-29,invaded,07,281,1205,70,75,165
2019-03-29,invaded,09,281,1130,75,20,235
2019-03-29,invaded,10,281,940,20,385,480
2019-03-29,invaded,11,281,1010,30,315,400
2019-03-29,invaded,12,281,815,30,550,595
2019-03-29,native,13,281,980,15,380,445
2019-03-29,native,14,281,945,35,410,460
2019-03-29,native,15,281,915,20,470,505
2019-03-29,native,16,281,880,15,495,545
2019-03-29,native,17,281,890,10,505,540
2019-03-29,native,19,281,325,40,565,1075
2019-03-29,native,20,281,600,20,325,425
2019-03-29,native,21,281,930,10,390,500
2019-03-29,native,22,281,885,25,485,530
2019-03-29,native,23,281,1015,10,370,415
2019-03-29,native,24,281,765,40,585,635
2019-03-30,invaded,01,282,480,175,610,785
2019-03-30,invaded,02,282,390,95,755,955
2019-03-30,invaded,03,282,1340,75,0,25
2019-03-30,invaded,04,282,935,30,380,475
2019-03-30,invaded,05,282,305,30,905,1105
2019-03-30,invaded,06,282,1035,65,255,340
2019-03-30,invaded,07,282,945,45,385,450
2019-03-30,invaded,09,282,995,15,370,430
2019-03-30,invaded,10,282,870,45,450,525
2019-03-30,invaded,11,282,980,10,355,450
2019-03-30,invaded,12,282,810,20,565,610
2019-03-30,native,13,282,925,25,440,490
2019-03-30,native,14,282,915,35,435,490
2019-03-30,native,15,282,880,25,495,535
2019-03-30,native,16,282,910,15,470,515
2019-03-30,native,17,282,830,10,545,600
2019-03-30,native,19,282,510,80,595,850
2019-03-30,native,20,282,725,10,465,495
2019-03-30,native,21,282,895,20,420,525
2019-03-30,native,22,282,815,25,525,600
2019-03-30,native,23,282,910,30,465,500
2019-03-30,native,24,282,685,30,630,725
2019-03-31,invaded,01,283,710,65,520,665
2019-03-31,invaded,02,283,285,95,570,1060
2019-03-31,invaded,03,283,1035,20,300,385
2019-03-31,invaded,04,283,965,15,410,460
2019-03-31,invaded,05,283,290,60,830,1090
2019-03-31,invaded,06,283,990,10,390,440
2019-03-31,invaded,07,283,995,10,355,435
2019-03-31,invaded,09,283,990,30,335,420
2019-03-31,invaded,10,283,965,15,420,460
2019-03-31,invaded,11,283,990,5,350,445
2019-03-31,invaded,12,283,845,0,570,595
2019-03-31,native,13,283,930,30,440,480
2019-03-31,native,14,283,960,10,400,470
2019-03-31,native,15,283,925,20,470,495
2019-03-31,native,16,283,910,15,490,515
2019-03-31,native,17,283,905,20,495,515
2019-03-31,native,19,283,715,10,640,715
2019-03-31,native,20,283,850,20,495,570
2019-03-31,native,21,283,925,10,475,505
2019-03-31,native,22,283,905,25,500,510
2019-03-31,native,23,283,930,15,455,495
2019-03-31,native,24,283,905,5,510,530
2019-04-01,invaded,01,284,40,15,1340,1385
2019-04-01,invaded,03,284,1440,0,0,0
2019-04-01,invaded,04,284,1440,0,0,0
2019-04-01,invaded,06,284,1440,0,0,0
2019-04-01,invaded,07,284,1440,0,0,0
2019-04-01,invaded,09,284,1440,0,0,0
2019-04-01,invaded,10,284,1440,0,0,0
2019-04-01,invaded,11,284,1440,0,0,0
2019-04-01,invaded,12,284,1440,0,0,0
2019-04-01,native,13,284,1440,0,0,0
2019-04-01,native,14,284,1440,0,0,0
2019-04-01,native,15,284,1440,0,0,0
2019-04-01,native,16,284,1440,0,0,0
2019-04-01,native,17,284,1440,0,0,0
2019-04-01,native,19,284,600,240,405,600
2019-04-01,native,20,284,200,15,1205,1225
2019-04-01,native,21,284,1440,0,0,0
2019-04-01,native,22,284,1440,0,0,0
2019-04-01,native,23,284,1380,60,0,0
2019-04-01,native,24,284,1440,0,0,0
2019-04-02,invaded,03,285,1440,0,0,0
2019-04-02,invaded,04,285,1440,0,0,0
2019-04-02,invaded,06,285,1440,0,0,0
2019-04-02,invaded,07,285,1440,0,0,0
2019-04-02,invaded,09,285,1440,0,0,0
2019-04-02,invaded,10,285,1440,0,0,0
2019-04-02,invaded,11,285,1440,0,0,0
2019-04-02,invaded,12,285,1440,0,0,0
2019-04-02,native,13,285,1440,0,0,0
2019-04-02,native,14,285,1440,0,0,0
2019-04-02,native,15,285,1440,0,0,0
2019-04-02,native,16,285,1415,25,0,0
2019-04-02,native,17,285,1275,15,55,150
2019-04-02,native,19,285,1065,75,205,300
2019-04-02,native,20,285,85,40,1200,1210
2019-04-02,native,21,285,1440,0,0,0
2019-04-02,native,22,285,1440,0,0,0
2019-04-02,native,23,285,475,30,595,935
2019-04-02,native,24,285,1225,5,180,210
2019-04-03,invaded,03,286,1440,0,0,0
2019-04-03,invaded,04,286,1350,15,0,75
2019-04-03,invaded,06,286,1440,0,0,0
2019-04-03,invaded,07,286,1440,0,0,0
2019-04-03,invaded,09,286,1440,0,0,0
2019-04-03,invaded,10,286,1440,0,0,0
2019-04-03,invaded,11,286,1420,15,0,5
2019-04-03,invaded,12,286,930,15,455,495
2019-04-03,native,13,286,1105,10,300,325
2019-04-03,native,14,286,1185,50,85,205
2019-04-03,native,15,286,1225,40,100,175
2019-04-03,native,16,286,925,10,470,505
2019-04-03,native,17,286,1025,5,380,410
2019-04-03,native,19,286,425,95,510,920
2019-04-03,native,20,286,210,70,110,220
2019-04-03,native,21,286,1325,60,0,55
2019-04-03,native,22,286,940,30,350,470
2019-04-03,native,23,286,500,25,845,915
2019-04-03,native,24,286,870,10,520,560
2019-04-04,invaded,02,287,175,15,1025,1250
2019-04-04,invaded,03,287,1440,0,0,0
2019-04-04,invaded,04,287,1065,50,270,325
2019-04-04,invaded,05,287,270,30,775,940
2019-04-04,invaded,06,287,1310,55,15,75
2019-04-04,invaded,07,287,1160,30,110,250
2019-04-04,invaded,09,287,1325,35,65,80
2019-04-04,invaded,10,287,980,20,370,440
2019-04-04,invaded,11,287,1040,50,300,350
2019-04-04,invaded,12,287,800,10,600,630
2019-04-04,native,13,287,980,20,345,440
2019-04-04,native,14,287,1020,30,335,390
2019-04-04,native,15,287,945,30,435,465
2019-04-04,native,16,287,845,5,540,590
2019-04-04,native,17,287,895,15,490,530
2019-04-04,native,19,287,240,40,875,1160
2019-04-04,native,20,287,385,0,5,5
2019-04-04,native,21,287,950,40,330,450
2019-04-04,native,22,287,830,55,480,555
2019-04-04,native,23,287,965,20,425,455
2019-04-04,native,24,287,765,30,575,645
2019-04-05,invaded,01,288,410,10,35,65
2019-04-05,invaded,03,288,1440,0,0,0
2019-04-05,invaded,04,288,1440,0,0,0
2019-04-05,invaded,06,288,1440,0,0,0
2019-04-05,invaded,07,288,1440,0,0,0
2019-04-05,invaded,09,288,1440,0,0,0
2019-04-05,invaded,10,288,1440,0,0,0
2019-04-05,invaded,11,288,1440,0,0,0
2019-04-05,invaded,12,288,1375,50,0,15
2019-04-05,native,13,288,1435,5,0,0
2019-04-05,native,14,288,1440,0,0,0
2019-04-05,native,15,288,1440,0,0,0
2019-04-05,native,16,288,1415,25,0,0
2019-04-05,native,17,288,1330,40,0,70
2019-04-05,native,19,288,700,135,485,605
2019-04-05,native,20,288,1440,0,0,0
2019-04-05,native,21,288,1440,0,0,0
2019-04-05,native,22,288,1380,60,0,0
2019-04-05,native,23,288,1425,15,0,0
2019-04-05,native,24,288,1145,35,100,260
2019-04-06,invaded,01,289,835,0,605,605
2019-04-06,invaded,02,289,325,5,1050,1110
2019-04-06,invaded,03,289,1380,55,0,5
2019-04-06,invaded,04,289,1095,25,240,320
2019-04-06,invaded,05,289,440,15,945,985
2019-04-06,invaded,06,289,1425,15,0,0
2019-04-06,invaded,07,289,1085,65,140,290
2019-04-06,invaded,09,289,1370,45,0,25
2019-04-06,invaded,10,289,1100,20,200,320
2019-04-06,invaded,11,289,1225,135,0,80
2019-04-06,invaded,12,289,905,15,480,520
2019-04-06,native,13,289,1005,20,370,415
2019-04-06,native,14,289,1060,20,140,360
2019-04-06,native,15,289,1000,10,270,430
2019-04-06,native,16,289,980,15,420,445
2019-04-06,native,17,289,945,15,445,480
2019-04-06,native,19,289,305,15,885,1120
2019-04-06,native,20,289,955,10,440,475
2019-04-06,native,21,289,1040,30,220,370
2019-04-06,native,22,289,875,65,400,500
2019-04-06,native,23,289,945,10,455,485
2019-04-06,native,24,289,865,15,525,560
2019-04-07,invaded,01,290,1090,0,305,350
2019-04-07,invaded,02,290,660,0,775,780
2019-04-07,invaded,03,290,1440,0,0,0
2019-04-07,invaded,04,290,950,60,350,430
2019-04-07,invaded,05,290,275,55,870,1110
2019-04-07,invaded,06,290,1100,70,15,270
2019-04-07,invaded,07,290,995,30,365,415
2019-04-07,invaded,09,290,1045,10,315,385
2019-04-07,invaded,10,290,925,25,430,490
2019-04-07,invaded,11,290,985,20,375,435
2019-04-07,invaded,12,290,725,35,610,680
2019-04-07,native,13,290,910,45,430,485
2019-04-07,native,14,290,990,25,370,425
2019-04-07,native,15,290,895,55,455,490
2019-04-07,native,16,290,910,40,470,490
2019-04-07,native,17,290,815,40,505,585
2019-04-07,native,19,290,290,60,960,1090
2019-04-07,native,20,290,920,25,380,495
2019-04-07,native,21,290,915,25,460,500
2019-04-07,native,22,290,780,50,515,610
2019-04-07,native,23,290,880,15,475,545
2019-04-07,native,24,290,750,30,585,660
2019-04-08,invaded,01,291,1440,0,0,0
2019-04-08,invaded,02,291,715,110,545,615
2019-04-08,invaded,03,291,1260,80,0,100
2019-04-08,invaded,04,291,1000,70,265,370
2019-04-08,invaded,05,291,500,50,650,890
2019-04-08,invaded,06,291,1080,55,90,305
2019-04-08,invaded,07,291,1045,30,215,365
2019-04-08,invaded,09,291,1095,90,170,255
2019-04-08,invaded,10,291,980,45,335,415
2019-04-08,invaded,11,291,1090,105,180,245
2019-04-08,invaded,12,291,855,30,500,555
2019-04-08,native,13,291,930,45,375,465
2019-04-08,native,14,291,1040,55,200,345
2019-04-08,native,15,291,920,55,390,465
2019-04-08,native,16,291,920,30,435,490
2019-04-08,native,17,291,870,20,460,550
2019-04-08,native,19,291,485,130,730,825
2019-04-08,native,20,291,1440,0,0,0
2019-04-08,native,21,291,970,25,375,445
2019-04-08,native,22,291,850,40,465,550
2019-04-08,native,23,291,895,35,425,510
2019-04-08,native,24,291,845,30,510,565
2019-04-09,invaded,01,292,1145,125,90,170
2019-04-09,invaded,03,292,1440,0,0,0
2019-04-09,invaded,04,292,1440,0,0,0
2019-04-09,invaded,05,292,40,0,1385,1400
2019-04-09,invaded,06,292,1440,0,0,0
2019-04-09,invaded,07,292,1440,0,0,0
2019-04-09,invaded,09,292,1440,0,0,0
2019-04-09,invaded,10,292,1440,0,0,0
2019-04-09,invaded,11,292,1440,0,0,0
2019-04-09,invaded,12,292,1390,5,35,45
2019-04-09,native,13,292,1435,5,0,0
2019-04-09,native,14,292,1440,0,0,0
2019-04-09,native,15,292,1410,0,20,30
2019-04-09,native,16,292,1410,10,0,20
2019-04-09,native,17,292,1415,0,0,25
2019-04-09,native,19,292,625,110,510,705
2019-04-09,native,20,292,1440,0,0,0
2019-04-09,native,21,292,1440,0,0,0
2019-04-09,native,22,292,1355,60,10,25
2019-04-09,native,23,292,1415,0,15,25
2019-04-09,native,24,292,1340,30,35,70
2019-04-10,invaded,01,293,160,195,880,1085
2019-04-10,invaded,03,293,1440,0,0,0
2019-04-10,invaded,04,293,1440,0,0,0
2019-04-10,invaded,06,293,1440,0,0,0
2019-04-10,invaded,07,293,1440,0,0,0
2019-04-10,invaded,09,293,1440,0,0,0
2019-04-10,invaded,10,293,1440,0,0,0
2019-04-10,invaded,11,293,1440,0,0,0
2019-04-10,invaded,12,293,1100,35,215,305
2019-04-10,native,13,293,1160,45,135,235
2019-04-10,native,14,293,1365,15,10,60
2019-04-10,native,15,293,1325,35,20,80
2019-04-10,native,16,293,1070,30,140,340
2019-04-10,native,17,293,1065,40,270,335
2019-04-10,native,19,293,585,175,350,680
2019-04-10,native,20,293,855,40,405,545
2019-04-10,native,21,293,1435,5,0,0
2019-04-10,native,22,293,1075,70,85,295
2019-04-10,native,23,293,1155,40,75,245
2019-04-10,native,24,293,975,40,385,425
2019-04-11,invaded,01,294,550,95,125,190
2019-04-11,invaded,02,294,445,70,885,925
2019-04-11,invaded,03,294,1440,0,0,0
2019-04-11,invaded,04,294,1200,40,60,200
2019-04-11,invaded,05,294,380,30,990,1030
2019-04-11,invaded,06,294,1310,75,0,55
2019-04-11,invaded,07,294,1340,20,40,80
2019-04-11,invaded,09,294,1375,40,0,25
2019-04-11,invaded,10,294,1130,70,125,240
2019-04-11,invaded,11,294,1210,45,30,185
2019-04-11,invaded,12,294,995,10,395,435
2019-04-11,native,13,294,1075,10,285,355
2019-04-11,native,14,294,1090,40,140,310
2019-04-11,native,15,294,1070,10,300,360
2019-04-11,native,16,294,1015,10,385,415
2019-04-11,native,17,294,1035,5,345,400
2019-04-11,native,19,294,325,10,815,1105
2019-04-11,native,20,294,715,15,695,710
2019-04-11,native,21,294,1105,105,95,230
2019-04-11,native,22,294,1000,45,305,395
2019-04-11,native,23,294,1030,5,365,405
2019-04-11,native,24,294,935,20,450,485
2019-04-12,invaded,01,295,900,50,345,490
2019-04-12,invaded,02,295,540,135,700,765
2019-04-12,invaded,03,295,1315,65,0,60
2019-04-12,invaded,04,295,950,40,325,450
2019-04-12,invaded,05,295,415,80,820,945
2019-04-12,invaded,06,295,1150,85,20,205
2019-04-12,invaded,07,295,1020,30,190,390
2019-04-12,invaded,09,295,995,85,120,360
2019-04-12,invaded,10,295,920,10,455,510
2019-04-12,invaded,11,295,970,20,335,450
2019-04-12,invaded,12,295,805,20,585,615
2019-04-12,native,13,295,905,35,430,500
2019-04-12,native,14,295,935,15,405,490
2019-04-12,native,15,295,870,20,500,550
2019-04-12,native,16,295,905,10,500,525
2019-04-12,native,17,295,820,15,525,605
2019-04-12,native,19,295,315,55,980,1070
2019-04-12,native,20,295,1025,20,335,395
2019-04-12,native,21,295,930,15,430,495
2019-04-12,native,22,295,785,75,530,580
2019-04-12,native,23,295,915,25,470,500
2019-04-12,native,24,295,765,20,610,655
2019-04-13,invaded,01,296,910,60,320,470
2019-04-13,invaded,02,296,465,100,820,875
2019-04-13,invaded,03,296,1390,40,0,10
2019-04-13,invaded,04,296,1200,40,150,200
2019-04-13,invaded,05,296,255,55,930,1130
2019-04-13,invaded,06,296,1260,35,10,145
2019-04-13,invaded,07,296,1170,25,220,245
2019-04-13,invaded,09,296,1180,25,175,235
2019-04-13,invaded,10,296,1065,40,250,335
2019-04-13,invaded,11,296,1155,25,180,260
2019-04-13,invaded,12,296,975,15,375,450
2019-04-13,native,13,296,1115,40,225,285
2019-04-13,native,14,296,1130,30,200,280
2019-04-13,native,15,296,1110,10,310,320
2019-04-13,native,16,296,1115,5,295,320
2019-04-13,native,17,296,1065,30,310,345
2019-04-13,native,19,296,660,40,550,740
2019-04-13,native,20,296,1300,65,0,75
2019-04-13,native,21,296,1100,20,260,320
2019-04-13,native,22,296,980,60,320,400
2019-04-13,native,23,296,1005,35,280,400
